ORF	term
YIL131C	transcription and mRNA processing
YIL143C	transcription and mRNA processing
YIL143C	transcription and mRNA processing
YIL143C	transcription and mRNA processing
YIL153W	transcription and mRNA processing
YIL154C	transcription and mRNA processing
YIL154C	transcription and mRNA processing
YIL160C	transcription and mRNA processing
YIR005W	transcription and mRNA processing
YIR005W	transcription and mRNA processing
YIR009W	transcription and mRNA processing
YIR009W	transcription and mRNA processing
YIR013C	transcription and mRNA processing
YIR015W	transcription and mRNA processing
YIR015W	transcription and mRNA processing
YIR017C	transcription and mRNA processing
YIR017C	transcription and mRNA processing
YIR018W	transcription and mRNA processing
YIR018W	transcription and mRNA processing
YIR021W	transcription and mRNA processing
YIR023W	transcription and mRNA processing
YIR023W	transcription and mRNA processing
YIR033W	transcription and mRNA processing
YIR034C	transcription and mRNA processing
YJL006C	transcription and mRNA processing
YJL006C	transcription and mRNA processing
YJL010C	transcription and mRNA processing
YJL010C	transcription and mRNA processing
YJL011C	transcription and mRNA processing
YJL011C	transcription and mRNA processing
YJL025W	transcription and mRNA processing
YJL025W	transcription and mRNA processing
YJL025W	transcription and mRNA processing
YJL025W	transcription and mRNA processing
YJL025W	transcription and mRNA processing
YJL033W	transcription and mRNA processing
YJL035C	transcription and mRNA processing
YJL035C	transcription and mRNA processing
YJL050W	transcription and mRNA processing
YJL050W	transcription and mRNA processing
YJL050W	transcription and mRNA processing
YJL056C	transcription and mRNA processing
YJL056C	transcription and mRNA processing
YJL069C	transcription and mRNA processing
YJL080C	transcription and mRNA processing
YJL081C	transcription and mRNA processing
YJL087C	transcription and mRNA processing
YJL087C	transcription and mRNA processing
YJL087C	transcription and mRNA processing
YJL089W	transcription and mRNA processing
YJL089W	transcription and mRNA processing
YJL098W	transcription and mRNA processing
YJL098W	transcription and mRNA processing
YJL103C	transcription and mRNA processing
YJL103C	transcription and mRNA processing
YJL109C	transcription and mRNA processing
YJL109C	transcription and mRNA processing
YJL110C	transcription and mRNA processing
YJL110C	transcription and mRNA processing
YJL115W	transcription and mRNA processing
YJL115W	transcription and mRNA processing
YJL124C	transcription and mRNA processing
YJL125C	transcription and mRNA processing
YJL125C	transcription and mRNA processing
YJL127C	transcription and mRNA processing
YJL133W	transcription and mRNA processing
YJL136C	transcription and mRNA processing
YJL140W	transcription and mRNA processing
YJL140W	transcription and mRNA processing
YJL140W	transcription and mRNA processing
YJL148W	transcription and mRNA processing
YJL148W	transcription and mRNA processing
YJL168C	transcription and mRNA processing
YJL168C	transcription and mRNA processing
YJL176C	transcription and mRNA processing
YJL177W	transcription and mRNA processing
YJL179W	transcription and mRNA processing
YJL179W	transcription and mRNA processing
YJL184W	transcription and mRNA processing
YJL191W	transcription and mRNA processing
YJL203W	transcription and mRNA processing
YJL203W	transcription and mRNA processing
YJL209W	transcription and mRNA processing
YJR002W	transcription and mRNA processing
YJR017C	transcription and mRNA processing
YJR017C	transcription and mRNA processing
YJR017C	transcription and mRNA processing
YJR022W	transcription and mRNA processing
YJR022W	transcription and mRNA processing
YJR050W	transcription and mRNA processing
YJR050W	transcription and mRNA processing
YJR055W	transcription and mRNA processing
YJR060W	transcription and mRNA processing
YJR060W	transcription and mRNA processing
YJR060W	transcription and mRNA processing
YJR060W	transcription and mRNA processing
YJR063W	transcription and mRNA processing
YJR063W	transcription and mRNA processing
YJR063W	transcription and mRNA processing
YJR063W	transcription and mRNA processing
YJR066W	transcription and mRNA processing
YJR066W	transcription and mRNA processing
YJR084W	transcription and mRNA processing
YJR084W	transcription and mRNA processing
YJR091C	transcription and mRNA processing
YJR093C	transcription and mRNA processing
YJR094C	transcription and mRNA processing
YJR094C	transcription and mRNA processing
YJR102C	transcription and mRNA processing
YJR104C	transcription and mRNA processing
YJR110W	transcription and mRNA processing
YJR119C	transcription and mRNA processing
YJR127C	transcription and mRNA processing
YJR140C	transcription and mRNA processing
YJR140C	transcription and mRNA processing
YJR140C	transcription and mRNA processing
YKL005C	transcription and mRNA processing
YKL009W	transcription and mRNA processing
YKL012W	transcription and mRNA processing
YKL012W	transcription and mRNA processing
YKL014C	transcription and mRNA processing
YKL014C	transcription and mRNA processing
YKL015W	transcription and mRNA processing
YKL015W	transcription and mRNA processing
YKL018W	transcription and mRNA processing
YKL018W	transcription and mRNA processing
YKL018W	transcription and mRNA processing
YKL018W	transcription and mRNA processing
YKL020C	transcription and mRNA processing
YKL021C	transcription and mRNA processing
YKL025C	transcription and mRNA processing
YKL027W	transcription and mRNA processing
YKL027W	transcription and mRNA processing
YKL028W	transcription and mRNA processing
YKL028W	transcription and mRNA processing
YKL028W	transcription and mRNA processing
YKL032C	transcription and mRNA processing
YKL038W	transcription and mRNA processing
YKL038W	transcription and mRNA processing
YKL038W	transcription and mRNA processing
YKL043W	transcription and mRNA processing
YKL043W	transcription and mRNA processing
YKL057C	transcription and mRNA processing
YKL058W	transcription and mRNA processing
YKL058W	transcription and mRNA processing
YKL058W	transcription and mRNA processing
YKL058W	transcription and mRNA processing
YKL059C	transcription and mRNA processing
YKL062W	transcription and mRNA processing
YKL062W	transcription and mRNA processing
YKL074C	transcription and mRNA processing
YKL074C	transcription and mRNA processing
YKL074C	transcription and mRNA processing
YKL078W	transcription and mRNA processing
YKL085W	transcription and mRNA processing
YKL095W	transcription and mRNA processing
YKL095W	transcription and mRNA processing
YKL099C	transcription and mRNA processing
YKL109W	transcription and mRNA processing
YKL109W	transcription and mRNA processing
YKL109W	transcription and mRNA processing
YKL109W	transcription and mRNA processing
YKL110C	transcription and mRNA processing
YKL110C	transcription and mRNA processing
YKL110C	transcription and mRNA processing
YKL112W	transcription and mRNA processing
YKL112W	transcription and mRNA processing
YKL116C	transcription and mRNA processing
YKL125W	transcription and mRNA processing
YKL125W	transcription and mRNA processing
YKL125W	transcription and mRNA processing
YKL125W	transcription and mRNA processing
YKL130C	transcription and mRNA processing
YKL139W	transcription and mRNA processing
YKL139W	transcription and mRNA processing
YKL139W	transcription and mRNA processing
YKL139W	transcription and mRNA processing
YKL144C	transcription and mRNA processing
YKL144C	transcription and mRNA processing
YKL145W	transcription and mRNA processing
YKL145W	transcription and mRNA processing
YKL149C	transcription and mRNA processing
YKL149C	transcription and mRNA processing
YKL149C	transcription and mRNA processing
YKL156W	transcription and mRNA processing
YKL160W	transcription and mRNA processing
YKL160W	transcription and mRNA processing
YKL172W	transcription and mRNA processing
YKL172W	transcription and mRNA processing
YKL173W	transcription and mRNA processing
YKL173W	transcription and mRNA processing
YKL180W	transcription and mRNA processing
YKL185W	transcription and mRNA processing
YKL185W	transcription and mRNA processing
YKL203C	transcription and mRNA processing
YKL204W	transcription and mRNA processing
YKL208W	transcription and mRNA processing
YKR002W	transcription and mRNA processing
YKR002W	transcription and mRNA processing
YKR008W	transcription and mRNA processing
YKR008W	transcription and mRNA processing
YKR022C	transcription and mRNA processing
YKR022C	transcription and mRNA processing
YKR024C	transcription and mRNA processing
YKR025W	transcription and mRNA processing
YKR028W	transcription and mRNA processing
YKR028W	transcription and mRNA processing
YKR034W	transcription and mRNA processing
YKR034W	transcription and mRNA processing
YKR036C	transcription and mRNA processing
YKR038C	transcription and mRNA processing
YKR038C	transcription and mRNA processing
YKR038C	transcription and mRNA processing
YKR048C	transcription and mRNA processing
YKR048C	transcription and mRNA processing
YKR056W	transcription and mRNA processing
YKR056W	transcription and mRNA processing
YKR057W	transcription and mRNA processing
YKR060W	transcription and mRNA processing
YKR060W	transcription and mRNA processing
YKR062W	transcription and mRNA processing
YKR062W	transcription and mRNA processing
YKR063C	transcription and mRNA processing
YKR064W	transcription and mRNA processing
YKR064W	transcription and mRNA processing
YKR079C	transcription and mRNA processing
YKR081C	transcription and mRNA processing
YKR082W	transcription and mRNA processing
YKR086W	transcription and mRNA processing
YKR086W	transcription and mRNA processing
YKR092C	transcription and mRNA processing
YKR095W	transcription and mRNA processing
YKR095W	transcription and mRNA processing
YKR095W-A	transcription and mRNA processing
YKR099W	transcription and mRNA processing
YKR099W	transcription and mRNA processing
YKR099W	transcription and mRNA processing
YLL002W	transcription and mRNA processing
YLL008W	transcription and mRNA processing
YLL011W	transcription and mRNA processing
YLL011W	transcription and mRNA processing
YLL013C	transcription and mRNA processing
YLL019C	transcription and mRNA processing
YLL029W	transcription and mRNA processing
YLL032C	transcription and mRNA processing
YLL035W	transcription and mRNA processing
YLL035W	transcription and mRNA processing
YLL035W	transcription and mRNA processing
YLL036C	transcription and mRNA processing
YLL036C	transcription and mRNA processing
YLL045C	transcription and mRNA processing
YLL054C	transcription and mRNA processing
YLR002C	transcription and mRNA processing
YLR005W	transcription and mRNA processing
YLR005W	transcription and mRNA processing
YLR011W	transcription and mRNA processing
YLR013W	transcription and mRNA processing
YLR014C	transcription and mRNA processing
YLR014C	transcription and mRNA processing
YLR016C	transcription and mRNA processing
YLR016C	transcription and mRNA processing
YLR017W	transcription and mRNA processing
YLR033W	transcription and mRNA processing
YLR033W	transcription and mRNA processing
YLR048W	transcription and mRNA processing
YLR051C	transcription and mRNA processing
YLR055C	transcription and mRNA processing
YLR055C	transcription and mRNA processing
YLR055C	transcription and mRNA processing
YLR059C	transcription and mRNA processing
YLR063W	transcription and mRNA processing
YLR063W	transcription and mRNA processing
YLR067C	transcription and mRNA processing
YLR068W	transcription and mRNA processing
YLR071C	transcription and mRNA processing
YLR071C	transcription and mRNA processing
YLR098C	transcription and mRNA processing
YLR105C	transcription and mRNA processing
YLR105C	transcription and mRNA processing
YLR106C	transcription and mRNA processing
YLR107W	transcription and mRNA processing
YLR113W	transcription and mRNA processing
YLR115W	transcription and mRNA processing
YLR116W	transcription and mRNA processing
YLR116W	transcription and mRNA processing
YLR117C	transcription and mRNA processing
YLR117C	transcription and mRNA processing
YLR129W	transcription and mRNA processing
YLR131C	transcription and mRNA processing
YLR131C	transcription and mRNA processing
YLR136C	transcription and mRNA processing
YLR141W	transcription and mRNA processing
YLR141W	transcription and mRNA processing
YLR145W	transcription and mRNA processing
YLR147C	transcription and mRNA processing
YLR147C	transcription and mRNA processing
YLR147C	transcription and mRNA processing
YLR165C	transcription and mRNA processing
YLR165C	transcription and mRNA processing
YLR167W	transcription and mRNA processing
YLR175W	transcription and mRNA processing
YLR175W	transcription and mRNA processing
YLR175W	transcription and mRNA processing
YLR175W	transcription and mRNA processing
YLR176C	transcription and mRNA processing
YLR182W	transcription and mRNA processing
YLR182W	transcription and mRNA processing
YLR185W	transcription and mRNA processing
YLR186W	transcription and mRNA processing
YLR186W	transcription and mRNA processing
YLR192C	transcription and mRNA processing
YLR196W	transcription and mRNA processing
YLR197W	transcription and mRNA processing
YLR197W	transcription and mRNA processing
YLR197W	transcription and mRNA processing
YLR200W	transcription and mRNA processing
YLR200W	transcription and mRNA processing
YLR204W	transcription and mRNA processing
YLR222C	transcription and mRNA processing
YLR223C	transcription and mRNA processing
YLR223C	transcription and mRNA processing
YLR226W	transcription and mRNA processing
YLR226W	transcription and mRNA processing
YLR228C	transcription and mRNA processing
YLR228C	transcription and mRNA processing
YLR240W	transcription and mRNA processing
YLR240W	transcription and mRNA processing
YLR244C	transcription and mRNA processing
YLR256W	transcription and mRNA processing
YLR256W	transcription and mRNA processing
YLR266C	transcription and mRNA processing
YLR266C	transcription and mRNA processing
YLR269C	transcription and mRNA processing
YLR275W	transcription and mRNA processing
YLR275W	transcription and mRNA processing
YLR276C	transcription and mRNA processing
YLR276C	transcription and mRNA processing
YLR277C	transcription and mRNA processing
YLR277C	transcription and mRNA processing
YLR277C	transcription and mRNA processing
YLR277C	transcription and mRNA processing
YLR277C	transcription and mRNA processing
YLR293C	transcription and mRNA processing
YLR298C	transcription and mRNA processing
YLR298C	transcription and mRNA processing
YLR298C	transcription and mRNA processing
YLR316C	transcription and mRNA processing
YLR316C	transcription and mRNA processing
YLR321C	transcription and mRNA processing
YLR321C	transcription and mRNA processing
YLR323C	transcription and mRNA processing
YLR323C	transcription and mRNA processing
YLR323C	transcription and mRNA processing
YLR332W	transcription and mRNA processing
YLR332W	transcription and mRNA processing
YLR357W	transcription and mRNA processing
YLR357W	transcription and mRNA processing
YLR382C	transcription and mRNA processing
YLR382C	transcription and mRNA processing
YLR384C	transcription and mRNA processing
YLR384C	transcription and mRNA processing
YLR384C	transcription and mRNA processing
YLR398C	transcription and mRNA processing
YLR399C	transcription and mRNA processing
YLR401C	transcription and mRNA processing
YLR401C	transcription and mRNA processing
YLR401C	transcription and mRNA processing
YLR403W	transcription and mRNA processing
YLR403W	transcription and mRNA processing
YLR405W	transcription and mRNA processing
YLR405W	transcription and mRNA processing
YLR409C	transcription and mRNA processing
YLR417W	transcription and mRNA processing
YLR418C	transcription and mRNA processing
YLR418C	transcription and mRNA processing
YLR418C	transcription and mRNA processing
YLR418C	transcription and mRNA processing
YLR418C	transcription and mRNA processing
YLR419W	transcription and mRNA processing
YLR424W	transcription and mRNA processing
YLR424W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR430W	transcription and mRNA processing
YLR432W	transcription and mRNA processing
YLR435W	transcription and mRNA processing
YLR438C-A	transcription and mRNA processing
YLR438C-A	transcription and mRNA processing
YLR441C	transcription and mRNA processing
YLR451W	transcription and mRNA processing
YLR451W	transcription and mRNA processing
YLR455W	transcription and mRNA processing
YLR455W	transcription and mRNA processing
YML005W	transcription and mRNA processing
YML005W	transcription and mRNA processing
YML007W	transcription and mRNA processing
YML007W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML010W	transcription and mRNA processing
YML014W	transcription and mRNA processing
YML014W	transcription and mRNA processing
YML015C	transcription and mRNA processing
YML015C	transcription and mRNA processing
YML015C	transcription and mRNA processing
YML017W	transcription and mRNA processing
YML026C	transcription and mRNA processing
YML027W	transcription and mRNA processing
YML029W	transcription and mRNA processing
YML029W	transcription and mRNA processing
YML036W	transcription and mRNA processing
YML043C	transcription and mRNA processing
YML043C	transcription and mRNA processing
YML043C	transcription and mRNA processing
YML043C	transcription and mRNA processing
YML043C	transcription and mRNA processing
YML046W	transcription and mRNA processing
YML046W	transcription and mRNA processing
YML049C	transcription and mRNA processing
YML049C	transcription and mRNA processing
YML051W	transcription and mRNA processing
YML051W	transcription and mRNA processing
YML056C	transcription and mRNA processing
YML062C	transcription and mRNA processing
YML062C	transcription and mRNA processing
YML063W	transcription and mRNA processing
YML069W	transcription and mRNA processing
YML069W	transcription and mRNA processing
YML076C	transcription and mRNA processing
YML076C	transcription and mRNA processing
YML080W	transcription and mRNA processing
YML080W	transcription and mRNA processing
YML091C	transcription and mRNA processing
YML091C	transcription and mRNA processing
YML091C	transcription and mRNA processing
YML093W	transcription and mRNA processing
YML094W	transcription and mRNA processing
YML094W	transcription and mRNA processing
YML098W	transcription and mRNA processing
YML098W	transcription and mRNA processing
YML098W	transcription and mRNA processing
YML099C	transcription and mRNA processing
YML112W	transcription and mRNA processing
YML112W	transcription and mRNA processing
YML113W	transcription and mRNA processing
YML114C	transcription and mRNA processing
YML114C	transcription and mRNA processing
YML114C	transcription and mRNA processing
YML117W	transcription and mRNA processing
YML121W	transcription and mRNA processing
YML121W	transcription and mRNA processing
YML127W	transcription and mRNA processing
YML127W	transcription and mRNA processing
YMR005W	transcription and mRNA processing
YMR005W	transcription and mRNA processing
YMR005W	transcription and mRNA processing
YMR005W	transcription and mRNA processing
YMR012W	transcription and mRNA processing
YMR014W	transcription and mRNA processing
YMR016C	transcription and mRNA processing
YMR021C	transcription and mRNA processing
YMR021C	transcription and mRNA processing
YMR023C	transcription and mRNA processing
YMR023C	transcription and mRNA processing
YMR028W	transcription and mRNA processing
YMR030W	transcription and mRNA processing
YMR033W	transcription and mRNA processing
YMR033W	transcription and mRNA processing
YMR037C	transcription and mRNA processing
YMR037C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR039C	transcription and mRNA processing
YMR042W	transcription and mRNA processing
YMR042W	transcription and mRNA processing
YMR043W	transcription and mRNA processing
YMR043W	transcription and mRNA processing
YMR043W	transcription and mRNA processing
YMR043W	transcription and mRNA processing
YMR049C	transcription and mRNA processing
YMR059W	transcription and mRNA processing
YMR059W	transcription and mRNA processing
YMR061W	transcription and mRNA processing
YMR070W	transcription and mRNA processing
YMR070W	transcription and mRNA processing
YMR070W	transcription and mRNA processing
YMR075W	transcription and mRNA processing
YMR075W	transcription and mRNA processing
YMR080C	transcription and mRNA processing
YMR087W	transcription and mRNA processing
YMR087W	transcription and mRNA processing
YMR091C	transcription and mRNA processing
YMR091C	transcription and mRNA processing
YMR093W	transcription and mRNA processing
YMR093W	transcription and mRNA processing
YMR112C	transcription and mRNA processing
YMR112C	transcription and mRNA processing
YMR112C	transcription and mRNA processing
YMR112C	transcription and mRNA processing
YMR125W	transcription and mRNA processing
YMR125W	transcription and mRNA processing
YMR125W	transcription and mRNA processing
YMR128W	transcription and mRNA processing
YMR136W	transcription and mRNA processing
YMR136W	transcription and mRNA processing
YMR143W	transcription and mRNA processing
YMR164C	transcription and mRNA processing
YMR164C	transcription and mRNA processing
YMR172W	transcription and mRNA processing
YMR172W	transcription and mRNA processing
YMR172W	transcription and mRNA processing
YMR179W	transcription and mRNA processing
YMR180C	transcription and mRNA processing
YMR182C	transcription and mRNA processing
YMR182C	transcription and mRNA processing
YMR205C	transcription and mRNA processing
YMR213W	transcription and mRNA processing
YMR213W	transcription and mRNA processing
YMR216C	transcription and mRNA processing
YMR216C	transcription and mRNA processing
YMR223W	transcription and mRNA processing
YMR227C	transcription and mRNA processing
YMR227C	transcription and mRNA processing
YMR227C	transcription and mRNA processing
YMR228W	transcription and mRNA processing
YMR228W	transcription and mRNA processing
YMR229C	transcription and mRNA processing
YMR229C	transcription and mRNA processing
YMR236W	transcription and mRNA processing
YMR236W	transcription and mRNA processing
YMR236W	transcription and mRNA processing
YMR239C	transcription and mRNA processing
YMR239C	transcription and mRNA processing
YMR239C	transcription and mRNA processing
YMR239C	transcription and mRNA processing
YMR240C	transcription and mRNA processing
YMR240C	transcription and mRNA processing
YMR259C	transcription and mRNA processing
YMR259C	transcription and mRNA processing
YMR263W	transcription and mRNA processing
YMR263W	transcription and mRNA processing
YMR268C	transcription and mRNA processing
YMR268C	transcription and mRNA processing
YMR270C	transcription and mRNA processing
YMR270C	transcription and mRNA processing
YMR270C	transcription and mRNA processing
YMR277W	transcription and mRNA processing
YMR280C	transcription and mRNA processing
YMR280C	transcription and mRNA processing
YMR283C	transcription and mRNA processing
YMR283C	transcription and mRNA processing
YMR285C	transcription and mRNA processing
YMR285C	transcription and mRNA processing
YMR288W	transcription and mRNA processing
YMR288W	transcription and mRNA processing
YMR288W	transcription and mRNA processing
YMR290C	transcription and mRNA processing
YMR309C	transcription and mRNA processing
YMR312W	transcription and mRNA processing
YMR312W	transcription and mRNA processing
YMR312W	transcription and mRNA processing
YNL002C	transcription and mRNA processing
YNL002C	transcription and mRNA processing
YNL004W	transcription and mRNA processing
YNL016W	transcription and mRNA processing
YNL021W	transcription and mRNA processing
YNL022C	transcription and mRNA processing
YNL022C	transcription and mRNA processing
YNL022C	transcription and mRNA processing
YNL023C	transcription and mRNA processing
YNL025C	transcription and mRNA processing
YNL027W	transcription and mRNA processing
YNL027W	transcription and mRNA processing
YNL039W	transcription and mRNA processing
YNL039W	transcription and mRNA processing
YNL039W	transcription and mRNA processing
YNL039W	transcription and mRNA processing
YNL061W	transcription and mRNA processing
YNL061W	transcription and mRNA processing
YNL062C	transcription and mRNA processing
YNL062C	transcription and mRNA processing
YNL068C	transcription and mRNA processing
YNL068C	transcription and mRNA processing
YNL068C	transcription and mRNA processing
YNL068C	transcription and mRNA processing
YNL075W	transcription and mRNA processing
YNL076W	transcription and mRNA processing
YNL097C	transcription and mRNA processing
YNL097C	transcription and mRNA processing
YNL103W	transcription and mRNA processing
YNL103W	transcription and mRNA processing
YNL112W	transcription and mRNA processing
YNL113W	transcription and mRNA processing
YNL113W	transcription and mRNA processing
YNL118C	transcription and mRNA processing
YNL118C	transcription and mRNA processing
YNL118C	transcription and mRNA processing
YNL119W	transcription and mRNA processing
YNL119W	transcription and mRNA processing
YNL136W	transcription and mRNA processing
YNL138W-A	transcription and mRNA processing
YNL138W-A	transcription and mRNA processing
YNL139C	transcription and mRNA processing
YNL139C	transcription and mRNA processing
YNL139C	transcription and mRNA processing
YNL139C	transcription and mRNA processing
YNL139C	transcription and mRNA processing
YNL147W	transcription and mRNA processing
YNL147W	transcription and mRNA processing
YNL147W	transcription and mRNA processing
YNL151C	transcription and mRNA processing
YNL151C	transcription and mRNA processing
YNL153C	transcription and mRNA processing
YNL153C	transcription and mRNA processing
YNL167C	transcription and mRNA processing
YNL167C	transcription and mRNA processing
YNL167C	transcription and mRNA processing
YNL167C	transcription and mRNA processing
YNL175C	transcription and mRNA processing
YNL182C	transcription and mRNA processing
YNL187W	transcription and mRNA processing
YNL187W	transcription and mRNA processing
YNL196C	transcription and mRNA processing
YNL197C	transcription and mRNA processing
YNL199C	transcription and mRNA processing
YNL199C	transcription and mRNA processing
YNL199C	transcription and mRNA processing
YNL206C	transcription and mRNA processing
YNL206C	transcription and mRNA processing
YNL207W	transcription and mRNA processing
YNL209W	transcription and mRNA processing
YNL210W	transcription and mRNA processing
YNL210W	transcription and mRNA processing
YNL210W	transcription and mRNA processing
YNL216W	transcription and mRNA processing
YNL216W	transcription and mRNA processing
YNL216W	transcription and mRNA processing
YNL216W	transcription and mRNA processing
YNL221C	transcription and mRNA processing
YNL221C	transcription and mRNA processing
YNL221C	transcription and mRNA processing
YNL222W	transcription and mRNA processing
YNL222W	transcription and mRNA processing
YNL222W	transcription and mRNA processing
YNL222W	transcription and mRNA processing
YNL222W	transcription and mRNA processing
YNL224C	transcription and mRNA processing
YNL224C	transcription and mRNA processing
YNL224C	transcription and mRNA processing
YNL227C	transcription and mRNA processing
YNL229C	transcription and mRNA processing
YNL232W	transcription and mRNA processing
YNL232W	transcription and mRNA processing
YNL236W	transcription and mRNA processing
YNL236W	transcription and mRNA processing
YNL236W	transcription and mRNA processing
YNL239W	transcription and mRNA processing
YNL239W	transcription and mRNA processing
YNL245C	transcription and mRNA processing
YNL245C	transcription and mRNA processing
YNL248C	transcription and mRNA processing
YNL248C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL251C	transcription and mRNA processing
YNL253W	transcription and mRNA processing
YNL255C	transcription and mRNA processing
YNL257C	transcription and mRNA processing
YNL257C	transcription and mRNA processing
YNL262W	transcription and mRNA processing
YNL278W	transcription and mRNA processing
YNL282W	transcription and mRNA processing
YNL282W	transcription and mRNA processing
YNL282W	transcription and mRNA processing
YNL286W	transcription and mRNA processing
YNL286W	transcription and mRNA processing
YNL288W	transcription and mRNA processing
YNL288W	transcription and mRNA processing
YNL292W	transcription and mRNA processing
YNL292W	transcription and mRNA processing
YNL296W	transcription and mRNA processing
YNL298W	transcription and mRNA processing
YNL299W	transcription and mRNA processing
YNL308C	transcription and mRNA processing
YNL309W	transcription and mRNA processing
YNL309W	transcription and mRNA processing
YNL309W	transcription and mRNA processing
YNL314W	transcription and mRNA processing
YNL314W	transcription and mRNA processing
YNL317W	transcription and mRNA processing
YNL330C	transcription and mRNA processing
YNL330C	transcription and mRNA processing
YNL330C	transcription and mRNA processing
YNL330C	transcription and mRNA processing
YNR003C	transcription and mRNA processing
YNR004W	transcription and mRNA processing
YNR004W	transcription and mRNA processing
YNR009W	transcription and mRNA processing
YNR009W	transcription and mRNA processing
YNR010W	transcription and mRNA processing
YNR010W	transcription and mRNA processing
YNR011C	transcription and mRNA processing
YNR011C	transcription and mRNA processing
YNR011C	transcription and mRNA processing
YNR015W	transcription and mRNA processing
YNR015W	transcription and mRNA processing
YNR023W	transcription and mRNA processing
YNR024W	transcription and mRNA processing
YNR032C-A	transcription and mRNA processing
YNR032C-A	transcription and mRNA processing
YNR038W	transcription and mRNA processing
YNR046W	transcription and mRNA processing
YNR046W	transcription and mRNA processing
YNR046W	transcription and mRNA processing
YNR051C	transcription and mRNA processing
YNR052C	transcription and mRNA processing
YNR052C	transcription and mRNA processing
YNR054C	transcription and mRNA processing
YOL001W	transcription and mRNA processing
YOL002C	transcription and mRNA processing
YOL004W	transcription and mRNA processing
YOL004W	transcription and mRNA processing
YOL004W	transcription and mRNA processing
YOL005C	transcription and mRNA processing
YOL005C	transcription and mRNA processing
YOL006C	transcription and mRNA processing
YOL006C	transcription and mRNA processing
YOL010W	transcription and mRNA processing
YOL012C	transcription and mRNA processing
YOL021C	transcription and mRNA processing
YOL021C	transcription and mRNA processing
YOL022C	transcription and mRNA processing
YOL028C	transcription and mRNA processing
YOL041C	transcription and mRNA processing
YOL041C	transcription and mRNA processing
YOL051W	transcription and mRNA processing
YOL051W	transcription and mRNA processing
YOL051W	transcription and mRNA processing
YOL051W	transcription and mRNA processing
YOL063C	transcription and mRNA processing
YOL066C	transcription and mRNA processing
YOL066C	transcription and mRNA processing
YOL067C	transcription and mRNA processing
YOL067C	transcription and mRNA processing
YOL071W	transcription and mRNA processing
YOL072W	transcription and mRNA processing
YOL072W	transcription and mRNA processing
YOL072W	transcription and mRNA processing
YOL080C	transcription and mRNA processing
YOL089C	transcription and mRNA processing
YOL093W	transcription and mRNA processing
YOL093W	transcription and mRNA processing
YOL102C	transcription and mRNA processing
YOL102C	transcription and mRNA processing
YOL108C	transcription and mRNA processing
YOL108C	transcription and mRNA processing
YOL113W	transcription and mRNA processing
YOL115W	transcription and mRNA processing
YOL115W	transcription and mRNA processing
YOL115W	transcription and mRNA processing
YOL115W	transcription and mRNA processing
YOL116W	transcription and mRNA processing
YOL123W	transcription and mRNA processing
YOL123W	transcription and mRNA processing
YOL124C	transcription and mRNA processing
YOL124C	transcription and mRNA processing
YOL125W	transcription and mRNA processing
YOL125W	transcription and mRNA processing
YOL135C	transcription and mRNA processing
YOL141W	transcription and mRNA processing
YOL141W	transcription and mRNA processing
YOL142W	transcription and mRNA processing
YOL142W	transcription and mRNA processing
YOL144W	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL145C	transcription and mRNA processing
YOL148C	transcription and mRNA processing
YOL148C	transcription and mRNA processing
YOL148C	transcription and mRNA processing
YOL149W	transcription and mRNA processing
YOR001W	transcription and mRNA processing
YOR001W	transcription and mRNA processing
YOR004W	transcription and mRNA processing
YOR006C	transcription and mRNA processing
YOR027W	transcription and mRNA processing
YOR028C	transcription and mRNA processing
YOR028C	transcription and mRNA processing
YOR032C	transcription and mRNA processing
YOR038C	transcription and mRNA processing
YOR038C	transcription and mRNA processing
YOR038C	transcription and mRNA processing
YOR039W	transcription and mRNA processing
YOR039W	transcription and mRNA processing
YOR047C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR048C	transcription and mRNA processing
YOR056C	transcription and mRNA processing
YOR061W	transcription and mRNA processing
YOR061W	transcription and mRNA processing
YOR064C	transcription and mRNA processing
