cluster	ORF	gene_name
Golgi apparatus_GO_30_2	YGR166W	TRS65
Golgi apparatus_GO_30_2	YGR202C	PCT1
Golgi apparatus_GO_30_2	YJL099W	CHS6
Golgi apparatus_GO_30_2	YJL139C	YUR1
Golgi apparatus_GO_30_2	YJR040W	GEF1
Golgi apparatus_GO_30_2	YJR066W	TOR1
Golgi apparatus_GO_30_2	YJR134C	SGM1
Golgi apparatus_GO_30_2	YKL179C	COY1
Golgi apparatus_GO_30_2	YKL212W	SAC1
Golgi apparatus_GO_30_2	YKR061W	KTR2
Golgi apparatus_GO_30_2	YML067C	ERV41
Golgi apparatus_GO_30_2	YMR054W	STV1
Golgi apparatus_GO_30_2	YNL044W	YIP3
Golgi apparatus_GO_30_2	YNL238W	KEX2
Golgi apparatus_GO_30_2	YOR034C	AKR2
Golgi apparatus_GO_30_2	YOR171C	LCB4
Golgi apparatus_GO_30_2	YOR216C	RUD3
Golgi apparatus_GO_30_2	YOR322C	LDB19
Golgi apparatus_GO_30_1	YBL017C	PEP1
Golgi apparatus_GO_30_1	YBR164C	ARL1
Golgi apparatus_GO_30_1	YCL001W	RER1
Golgi apparatus_GO_30_1	YDR108W	TRS85
Golgi apparatus_GO_30_1	YDR245W	MNN10
Golgi apparatus_GO_30_1	YGL005C	COG7
Golgi apparatus_GO_30_1	YHL031C	GOS1
Golgi apparatus_GO_30_1	YHR108W	GGA2
Golgi apparatus_GO_30_1	YHR181W	SVP26
Golgi apparatus_GO_30_1	YIL076W	SEC28
Golgi apparatus_GO_30_1	YJL004C	SYS1
Golgi apparatus_GO_30_1	YJL029C	VPS53
Golgi apparatus_GO_30_1	YJL123C	MTC1
Golgi apparatus_GO_30_1	YJL183W	MNN11
Golgi apparatus_GO_30_1	YJL204C	RCY1
Golgi apparatus_GO_30_1	YJR075W	HOC1
Golgi apparatus_GO_30_1	YKR020W	VPS51
Golgi apparatus_GO_30_1	YKR030W	GMH1
Golgi apparatus_GO_30_1	YLR039C	RIC1
Golgi apparatus_GO_30_1	YML038C	YMD8
Golgi apparatus_GO_30_1	YML071C	COG8
Golgi apparatus_GO_30_1	YMR052W	FAR3
Golgi apparatus_GO_30_1	YMR292W	GOT1
Golgi apparatus_GO_30_1	YNL041C	COG6
Golgi apparatus_GO_30_1	YNL051W	COG5
Golgi apparatus_GO_30_1	YNL183C	NPR1
Golgi apparatus_GO_30_1	YNL297C	MON2
Golgi apparatus_GO_30_1	YOL018C	TLG2
Golgi apparatus_GO_30_1	YOR070C	GYP1
Golgi apparatus_GO_30_1	YOR115C	TRS33
Golgi apparatus_GO_30_1	YOR327C	SNC2
Golgi apparatus_GO_30_1	YPL051W	ARL3
conjugation_GO_15_2	YCL014W	BUD3
conjugation_GO_15_2	YCR089W	FIG2
conjugation_GO_15_2	YDL223C	HBT1
conjugation_GO_15_2	YER166W	DNF1
conjugation_GO_15_2	YHR066W	SSF1
conjugation_GO_15_2	YHR158C	KEL1
conjugation_GO_15_2	YIL037C	PRM2
conjugation_GO_15_2	YJL073W	JEM1
conjugation_GO_15_2	YJR084W	YJR084W
conjugation_GO_15_2	YLR452C	SST2
conjugation_GO_15_2	YML057W	CMP2
conjugation_GO_15_2	YMR065W	KAR5
conjugation_GO_15_2	YNL053W	MSG5
conjugation_GO_15_2	YNR047W	FPK1
conjugation_GO_15_2	YPL192C	PRM3
conjugation_GO_15_1	YAL026C	DRS2
conjugation_GO_15_1	YBR095C	RXT2
conjugation_GO_15_1	YBR200W	BEM1
conjugation_GO_15_1	YCL029C	BIK1
conjugation_GO_15_1	YCL032W	STE50
conjugation_GO_15_1	YCR009C	RVS161
conjugation_GO_15_1	YDL006W	PTC1
conjugation_GO_15_1	YDL100C	GET3
conjugation_GO_15_1	YDR312W	SSF2
conjugation_GO_15_1	YER075C	PTP3
conjugation_GO_15_1	YER149C	PEA2
conjugation_GO_15_1	YJL157C	FAR1
conjugation_GO_15_1	YJR090C	GRR1
conjugation_GO_15_1	YJR117W	STE24
conjugation_GO_15_1	YKL190W	CNB1
conjugation_GO_15_1	YLL021W	SPA2
conjugation_GO_15_1	YLL043W	FPS1
conjugation_GO_15_1	YLR110C	CCW12
conjugation_GO_15_1	YMR029C	FAR8
conjugation_GO_15_1	YMR052W	FAR3
conjugation_GO_15_1	YMR198W	CIK1
conjugation_GO_15_1	YMR274C	RCE1
conjugation_GO_15_1	YOL111C	MDY2
conjugation_GO_15_1	YOR127W	RGA1
conjugation_GO_15_1	YPL256C	CLN2
conjugation_GO_15_1	YPR009W	SUT2
conjugation_GO_15_1	YPR075C	OPY2
conjugation_GO_15_1	YPR141C	KAR3
endocytosis_GO_15_1	YAL026C	DRS2
endocytosis_GO_15_1	YBL007C	SLA1
endocytosis_GO_15_1	YBL047C	EDE1
endocytosis_GO_15_1	YBL101C	ECM21
endocytosis_GO_15_1	YBR164C	ARL1
endocytosis_GO_15_1	YCR009C	RVS161
endocytosis_GO_15_1	YDL091C	UBX3
endocytosis_GO_15_1	YDR069C	DOA4
endocytosis_GO_15_1	YDR388W	RVS167
endocytosis_GO_15_1	YJL204C	RCY1
endocytosis_GO_15_1	YKR001C	VPS1
endocytosis_GO_15_1	YLL038C	ENT4
endocytosis_GO_15_1	YML001W	YPT7
endocytosis_GO_15_1	YNL183C	NPR1
endocytosis_GO_15_1	YNL297C	MON2
endocytosis_GO_15_1	YOL018C	TLG2
endocytosis_GO_15_1	YOR043W	WHI2
endocytosis_GO_15_1	YOR089C	VPS21
endocytosis_GO_15_1	YOR322C	LDB19
endocytosis_GO_15_1	YPR030W	CSR2
response to osmotic stress_GO_15_2	YBR260C	RGD1
response to osmotic stress_GO_15_2	YCL032W	STE50
response to osmotic stress_GO_15_2	YCR009C	RVS161
response to osmotic stress_GO_15_2	YDR192C	NUP42
response to osmotic stress_GO_15_2	YDR420W	HKR1
response to osmotic stress_GO_15_2	YHR114W	BZZ1
response to osmotic stress_GO_15_2	YJL128C	PBS2
response to osmotic stress_GO_15_2	YKL201C	MNN4
response to osmotic stress_GO_15_2	YLR006C	SSK1
response to osmotic stress_GO_15_2	YLR113W	HOG1
response to osmotic stress_GO_15_2	YMR092C	AIP1
response to osmotic stress_GO_15_2	YMR109W	MYO5
response to osmotic stress_GO_15_2	YNR031C	SSK2
response to osmotic stress_GO_15_2	YOR043W	WHI2
response to osmotic stress_GO_15_2	YOR047C	STD1
response to osmotic stress_GO_15_2	YOR297C	TIM18
response to osmotic stress_GO_15_2	YPL239W	YAR1
response to osmotic stress_GO_15_2	YPR075C	OPY2
response to osmotic stress_GO_15_1	YDL006W	PTC1
response to osmotic stress_GO_15_1	YDR162C	NBP2
response to osmotic stress_GO_15_1	YER019W	ISC1
response to osmotic stress_GO_15_1	YER075C	PTP3
response to osmotic stress_GO_15_1	YER089C	PTC2
response to osmotic stress_GO_15_1	YER151C	UBP3
response to osmotic stress_GO_15_1	YIL153W	RRD1
response to osmotic stress_GO_15_1	YKR072C	SIS2
response to osmotic stress_GO_15_1	YMR039C	SUB1
response to osmotic stress_GO_15_1	YMR070W	MOT3
response to osmotic stress_GO_15_1	YMR172W	HOT1
response to osmotic stress_GO_15_1	YNL027W	CRZ1
response to osmotic stress_GO_15_1	YNL307C	MCK1
response to osmotic stress_GO_15_1	YOL064C	MET22
response to osmotic stress_GO_15_1	YOL116W	MSN1
response to osmotic stress_GO_15_1	YOR061W	CKA2
response to osmotic stress_GO_15_1	YPL152W	RRD2
response to osmotic stress_GO_15_1	YPL180W	TCO89
response to osmotic stress_GO_15_1	YPR065W	ROX1
response to osmotic stress_GO_30_1	YBR260C	RGD1
response to osmotic stress_GO_30_1	YCL032W	STE50
response to osmotic stress_GO_30_1	YCR009C	RVS161
response to osmotic stress_GO_30_1	YDL006W	PTC1
response to osmotic stress_GO_30_1	YDR162C	NBP2
response to osmotic stress_GO_30_1	YDR192C	NUP42
response to osmotic stress_GO_30_1	YDR420W	HKR1
response to osmotic stress_GO_30_1	YER019W	ISC1
response to osmotic stress_GO_30_1	YER075C	PTP3
response to osmotic stress_GO_30_1	YER089C	PTC2
response to osmotic stress_GO_30_1	YER151C	UBP3
response to osmotic stress_GO_30_1	YHR114W	BZZ1
response to osmotic stress_GO_30_1	YIL153W	RRD1
response to osmotic stress_GO_30_1	YJL128C	PBS2
response to osmotic stress_GO_30_1	YKL201C	MNN4
response to osmotic stress_GO_30_1	YKR072C	SIS2
response to osmotic stress_GO_30_1	YLR006C	SSK1
response to osmotic stress_GO_30_1	YLR113W	HOG1
response to osmotic stress_GO_30_1	YMR039C	SUB1
response to osmotic stress_GO_30_1	YMR070W	MOT3
response to osmotic stress_GO_30_1	YMR092C	AIP1
response to osmotic stress_GO_30_1	YMR109W	MYO5
response to osmotic stress_GO_30_1	YMR172W	HOT1
response to osmotic stress_GO_30_1	YNL027W	CRZ1
response to osmotic stress_GO_30_1	YNL307C	MCK1
response to osmotic stress_GO_30_1	YNR031C	SSK2
response to osmotic stress_GO_30_1	YOL064C	MET22
response to osmotic stress_GO_30_1	YOL116W	MSN1
response to osmotic stress_GO_30_1	YOR043W	WHI2
response to osmotic stress_GO_30_1	YOR047C	STD1
response to osmotic stress_GO_30_1	YOR061W	CKA2
response to osmotic stress_GO_30_1	YOR297C	TIM18
response to osmotic stress_GO_30_1	YPL152W	RRD2
response to osmotic stress_GO_30_1	YPL180W	TCO89
response to osmotic stress_GO_30_1	YPL239W	YAR1
response to osmotic stress_GO_30_1	YPR065W	ROX1
response to osmotic stress_GO_30_1	YPR075C	OPY2
cytoskeletal protein binding_GO_15_1	YCL029C	BIK1
cytoskeletal protein binding_GO_15_1	YCR009C	RVS161
cytoskeletal protein binding_GO_15_1	YCR088W	ABP1
cytoskeletal protein binding_GO_15_1	YDR150W	NUM1
cytoskeletal protein binding_GO_15_1	YDR388W	RVS167
cytoskeletal protein binding_GO_15_1	YEL003W	GIM4
cytoskeletal protein binding_GO_15_1	YER007W	PAC2
cytoskeletal protein binding_GO_15_1	YER016W	BIM1
cytoskeletal protein binding_GO_15_1	YGR078C	PAC10
cytoskeletal protein binding_GO_15_1	YGR200C	ELP2
cytoskeletal protein binding_GO_15_1	YIL138C	TPM2
cytoskeletal protein binding_GO_15_1	YKL007W	CAP1
cytoskeletal protein binding_GO_15_1	YML094W	GIM5
cytoskeletal protein binding_GO_15_1	YNL079C	TPM1
cytoskeletal protein binding_GO_15_1	YNL153C	GIM3
cytoskeletal protein binding_GO_15_1	YOR035C	SHE4
cytoskeletal protein binding_GO_15_1	YOR058C	ASE1
cytoskeletal protein binding_GO_15_1	YOR265W	RBL2
cytoskeletal protein binding_GO_15_1	YOR269W	PAC1
cytoskeletal protein binding_GO_15_1	YOR349W	CIN1
cytoskeletal protein binding_GO_15_1	YPL017C	IRC15
cytoskeletal protein binding_GO_15_1	YPL174C	NIP100
cytoskeletal protein binding_GO_15_1	YPL253C	VIK1
cytoskeletal protein binding_GO_15_1	YPR141C	KAR3
organelle inheritance_GO_15_1	YAL048C	GEM1
organelle inheritance_GO_15_1	YDL065C	PEX19
organelle inheritance_GO_15_1	YDL204W	RTN2
organelle inheritance_GO_15_1	YDR150W	NUM1
organelle inheritance_GO_15_1	YDR233C	RTN1
organelle inheritance_GO_15_1	YDR329C	PEX3
organelle inheritance_GO_15_1	YER120W	SCS2
organelle inheritance_GO_15_1	YGR231C	PHB2
organelle inheritance_GO_15_1	YHR194W	MDM31
organelle inheritance_GO_15_1	YIL090W	ICE2
organelle inheritance_GO_15_1	YIL138C	TPM2
organelle inheritance_GO_15_1	YLL001W	DNM1
organelle inheritance_GO_15_1	YMR275C	BUL1
organelle inheritance_GO_15_1	YNL079C	TPM1
organelle inheritance_GO_15_1	YNL298W	CLA4
organelle inheritance_GO_15_1	YOL009C	MDM12
organelle inheritance_GO_15_1	YOR165W	SEY1
vesicle organization_GO_15_1	YDL077C	VAM6
vesicle organization_GO_15_1	YDR069C	DOA4
vesicle organization_GO_15_1	YDR080W	VPS41
vesicle organization_GO_15_1	YDR108W	TRS85
vesicle organization_GO_15_1	YEL013W	VAC8
vesicle organization_GO_15_1	YGL212W	VAM7
vesicle organization_GO_15_1	YGR058W	PEF1
vesicle organization_GO_15_1	YHL031C	GOS1
vesicle organization_GO_15_1	YIL076W	SEC28
vesicle organization_GO_15_1	YJL004C	SYS1
vesicle organization_GO_15_1	YKL041W	VPS24
vesicle organization_GO_15_1	YKR020W	VPS51
vesicle organization_GO_15_1	YOL018C	TLG2
vesicle organization_GO_15_1	YOR089C	VPS21
vesicle organization_GO_15_1	YOR106W	VAM3
vesicle organization_GO_15_1	YPL100W	ATG21
vesicle organization_GO_15_1	YPR173C	VPS4
enzyme regulator activity_GO_15_3	YBR036C	CSG2
enzyme regulator activity_GO_15_3	YCL032W	STE50
enzyme regulator activity_GO_15_3	YFL007W	BLM10
enzyme regulator activity_GO_15_3	YFL027C	GYP8
enzyme regulator activity_GO_15_3	YGL003C	CDH1
enzyme regulator activity_GO_15_3	YGL066W	SGF73
enzyme regulator activity_GO_15_3	YGL115W	SNF4
enzyme regulator activity_GO_15_3	YKL073W	LHS1
enzyme regulator activity_GO_15_3	YKR010C	TOF2
enzyme regulator activity_GO_15_3	YKR072C	SIS2
enzyme regulator activity_GO_15_3	YLR079W	SIC1
enzyme regulator activity_GO_15_3	YLR423C	ATG17
enzyme regulator activity_GO_15_3	YLR452C	SST2
enzyme regulator activity_GO_15_3	YML100W	TSL1
enzyme regulator activity_GO_15_3	YMR116C	ASC1
enzyme regulator activity_GO_15_3	YNL064C	YDJ1
enzyme regulator activity_GO_15_3	YNL307C	MCK1
enzyme regulator activity_GO_15_3	YOL031C	SIL1
enzyme regulator activity_GO_15_3	YOL081W	IRA2
enzyme regulator activity_GO_15_3	YOR027W	STI1
enzyme regulator activity_GO_15_3	YPL106C	SSE1
enzyme regulator activity_GO_15_2	YAR014C	BUD14
enzyme regulator activity_GO_15_2	YCR067C	SED4
enzyme regulator activity_GO_15_2	YDL117W	CYK3
enzyme regulator activity_GO_15_2	YDL130W	RPP1B
enzyme regulator activity_GO_15_2	YDL135C	RDI1
enzyme regulator activity_GO_15_2	YDL226C	GCS1
enzyme regulator activity_GO_15_2	YDR382W	RPP2B
enzyme regulator activity_GO_15_2	YDR389W	SAC7
enzyme regulator activity_GO_15_2	YGL019W	CKB1
enzyme regulator activity_GO_15_2	YGL105W	ARC1
enzyme regulator activity_GO_15_2	YGR108W	CLB1
enzyme regulator activity_GO_15_2	YGR109C	CLB6
enzyme regulator activity_GO_15_2	YHR081W	LRP1
enzyme regulator activity_GO_15_2	YIL044C	AGE2
enzyme regulator activity_GO_15_2	YKL176C	LST4
enzyme regulator activity_GO_15_2	YKR048C	NAP1
enzyme regulator activity_GO_15_2	YLR006C	SSK1
enzyme regulator activity_GO_15_2	YML051W	GAL80
enzyme regulator activity_GO_15_2	YMR273C	ZDS1
enzyme regulator activity_GO_15_2	YNL227C	JJJ1
enzyme regulator activity_GO_15_2	YOL001W	PHO80
enzyme regulator activity_GO_15_2	YOR039W	CKB2
enzyme regulator activity_GO_15_2	YOR047C	STD1
enzyme regulator activity_GO_15_2	YOR070C	GYP1
enzyme regulator activity_GO_15_2	YOR127W	RGA1
enzyme regulator activity_GO_15_2	YOR178C	GAC1
enzyme regulator activity_GO_15_2	YOR371C	GPB1
enzyme regulator activity_GO_15_2	YPL115C	BEM3
enzyme regulator activity_GO_15_2	YPL256C	CLN2
enzyme regulator activity_GO_15_1	YAL040C	CLN3
enzyme regulator activity_GO_15_1	YAL055W	PEX22
enzyme regulator activity_GO_15_1	YBL046W	PSY4
enzyme regulator activity_GO_15_1	YBL058W	SHP1
enzyme regulator activity_GO_15_1	YBL061C	SKT5
enzyme regulator activity_GO_15_1	YBR260C	RGD1
enzyme regulator activity_GO_15_1	YCR024C-A	PMP1
enzyme regulator activity_GO_15_1	YDL155W	CLB3
enzyme regulator activity_GO_15_1	YDR217C	RAD9
enzyme regulator activity_GO_15_1	YDR386W	MUS81
enzyme regulator activity_GO_15_1	YER155C	BEM2
enzyme regulator activity_GO_15_1	YHR114W	BZZ1
enzyme regulator activity_GO_15_1	YIL119C	RPI1
enzyme regulator activity_GO_15_1	YIL153W	RRD1
enzyme regulator activity_GO_15_1	YJL092W	SRS2
enzyme regulator activity_GO_15_1	YJL157C	FAR1
enzyme regulator activity_GO_15_1	YJR053W	BFA1
enzyme regulator activity_GO_15_1	YKL092C	BUD2
enzyme regulator activity_GO_15_1	YKL201C	MNN4
enzyme regulator activity_GO_15_1	YLR181C	VTA1
enzyme regulator activity_GO_15_1	YML028W	TSA1
enzyme regulator activity_GO_15_1	YMR038C	CCS1
enzyme regulator activity_GO_15_1	YMR055C	BUB2
enzyme regulator activity_GO_15_1	YMR161W	HLJ1
enzyme regulator activity_GO_15_1	YMR199W	CLN1
enzyme regulator activity_GO_15_1	YMR264W	CUE1
enzyme regulator activity_GO_15_1	YNL025C	SSN8
enzyme regulator activity_GO_15_1	YNL201C	PSY2
enzyme regulator activity_GO_15_1	YNL218W	MGS1
enzyme regulator activity_GO_15_1	YNL246W	VPS75
enzyme regulator activity_GO_15_1	YOR014W	RTS1
enzyme regulator activity_GO_15_1	YOR043W	WHI2
enzyme regulator activity_GO_15_1	YPL024W	RMI1
enzyme regulator activity_GO_15_1	YPL152W	RRD2
enzyme regulator activity_GO_15_1	YPL241C	CIN2
enzyme regulator activity_GO_15_1	YPR119W	CLB2
enzyme regulator activity_GO_15_1	YPR120C	CLB5
enzyme regulator activity_GO_30_1	YAL040C	CLN3
enzyme regulator activity_GO_30_1	YAL055W	PEX22
enzyme regulator activity_GO_30_1	YAR014C	BUD14
enzyme regulator activity_GO_30_1	YBL046W	PSY4
enzyme regulator activity_GO_30_1	YBL058W	SHP1
enzyme regulator activity_GO_30_1	YBL061C	SKT5
enzyme regulator activity_GO_30_1	YBR036C	CSG2
enzyme regulator activity_GO_30_1	YBR260C	RGD1
enzyme regulator activity_GO_30_1	YCL032W	STE50
enzyme regulator activity_GO_30_1	YCR024C-A	PMP1
enzyme regulator activity_GO_30_1	YCR067C	SED4
enzyme regulator activity_GO_30_1	YDL117W	CYK3
enzyme regulator activity_GO_30_1	YDL130W	RPP1B
enzyme regulator activity_GO_30_1	YDL135C	RDI1
enzyme regulator activity_GO_30_1	YDL155W	CLB3
enzyme regulator activity_GO_30_1	YDL226C	GCS1
enzyme regulator activity_GO_30_1	YDR217C	RAD9
enzyme regulator activity_GO_30_1	YDR382W	RPP2B
enzyme regulator activity_GO_30_1	YDR386W	MUS81
enzyme regulator activity_GO_30_1	YDR389W	SAC7
enzyme regulator activity_GO_30_1	YER155C	BEM2
enzyme regulator activity_GO_30_1	YFL007W	BLM10
enzyme regulator activity_GO_30_1	YFL027C	GYP8
enzyme regulator activity_GO_30_1	YGL003C	CDH1
enzyme regulator activity_GO_30_1	YGL019W	CKB1
enzyme regulator activity_GO_30_1	YGL066W	SGF73
enzyme regulator activity_GO_30_1	YGL105W	ARC1
enzyme regulator activity_GO_30_1	YGL115W	SNF4
enzyme regulator activity_GO_30_1	YGR108W	CLB1
enzyme regulator activity_GO_30_1	YGR109C	CLB6
enzyme regulator activity_GO_30_1	YHR081W	LRP1
enzyme regulator activity_GO_30_1	YHR114W	BZZ1
enzyme regulator activity_GO_30_1	YIL044C	AGE2
enzyme regulator activity_GO_30_1	YIL119C	RPI1
enzyme regulator activity_GO_30_1	YIL153W	RRD1
enzyme regulator activity_GO_30_1	YJL092W	SRS2
enzyme regulator activity_GO_30_1	YJL157C	FAR1
enzyme regulator activity_GO_30_1	YJR053W	BFA1
enzyme regulator activity_GO_30_1	YKL073W	LHS1
enzyme regulator activity_GO_30_1	YKL092C	BUD2
enzyme regulator activity_GO_30_1	YKL176C	LST4
enzyme regulator activity_GO_30_1	YKL201C	MNN4
enzyme regulator activity_GO_30_1	YKR010C	TOF2
enzyme regulator activity_GO_30_1	YKR048C	NAP1
enzyme regulator activity_GO_30_1	YKR072C	SIS2
enzyme regulator activity_GO_30_1	YLR006C	SSK1
enzyme regulator activity_GO_30_1	YLR079W	SIC1
enzyme regulator activity_GO_30_1	YLR181C	VTA1
enzyme regulator activity_GO_30_1	YLR423C	ATG17
enzyme regulator activity_GO_30_1	YLR452C	SST2
enzyme regulator activity_GO_30_1	YML028W	TSA1
enzyme regulator activity_GO_30_1	YML051W	GAL80
enzyme regulator activity_GO_30_1	YML100W	TSL1
enzyme regulator activity_GO_30_1	YMR038C	CCS1
enzyme regulator activity_GO_30_1	YMR055C	BUB2
enzyme regulator activity_GO_30_1	YMR116C	ASC1
enzyme regulator activity_GO_30_1	YMR161W	HLJ1
enzyme regulator activity_GO_30_1	YMR199W	CLN1
enzyme regulator activity_GO_30_1	YMR264W	CUE1
enzyme regulator activity_GO_30_1	YMR273C	ZDS1
enzyme regulator activity_GO_30_1	YNL025C	SSN8
enzyme regulator activity_GO_30_1	YNL064C	YDJ1
enzyme regulator activity_GO_30_1	YNL201C	PSY2
enzyme regulator activity_GO_30_1	YNL218W	MGS1
enzyme regulator activity_GO_30_1	YNL227C	JJJ1
enzyme regulator activity_GO_30_1	YNL246W	VPS75
enzyme regulator activity_GO_30_1	YNL307C	MCK1
enzyme regulator activity_GO_30_1	YOL001W	PHO80
enzyme regulator activity_GO_30_1	YOL031C	SIL1
enzyme regulator activity_GO_30_1	YOL081W	IRA2
enzyme regulator activity_GO_30_1	YOR014W	RTS1
enzyme regulator activity_GO_30_1	YOR027W	STI1
enzyme regulator activity_GO_30_1	YOR039W	CKB2
enzyme regulator activity_GO_30_1	YOR043W	WHI2
enzyme regulator activity_GO_30_1	YOR047C	STD1
enzyme regulator activity_GO_30_1	YOR070C	GYP1
enzyme regulator activity_GO_30_1	YOR127W	RGA1
enzyme regulator activity_GO_30_1	YOR178C	GAC1
enzyme regulator activity_GO_30_1	YOR371C	GPB1
enzyme regulator activity_GO_30_1	YPL024W	RMI1
enzyme regulator activity_GO_30_1	YPL106C	SSE1
enzyme regulator activity_GO_30_1	YPL115C	BEM3
enzyme regulator activity_GO_30_1	YPL152W	RRD2
enzyme regulator activity_GO_30_1	YPL241C	CIN2
enzyme regulator activity_GO_30_1	YPL256C	CLN2
enzyme regulator activity_GO_30_1	YPR119W	CLB2
enzyme regulator activity_GO_30_1	YPR120C	CLB5
regulation of protein modification process_GO_15_2	YAR002W	NUP60
regulation of protein modification process_GO_15_2	YBR103W	SIF2
regulation of protein modification process_GO_15_2	YCR033W	SNT1
regulation of protein modification process_GO_15_2	YDL006W	PTC1
regulation of protein modification process_GO_15_2	YDL155W	CLB3
regulation of protein modification process_GO_15_2	YDR162C	NBP2
regulation of protein modification process_GO_15_2	YGL194C	HOS2
regulation of protein modification process_GO_15_2	YGR086C	PIL1
regulation of protein modification process_GO_15_2	YGR108W	CLB1
regulation of protein modification process_GO_15_2	YJL115W	ASF1
regulation of protein modification process_GO_15_2	YJL168C	SET2
regulation of protein modification process_GO_15_2	YJL187C	SWE1
regulation of protein modification process_GO_15_2	YJR140C	HIR3
regulation of protein modification process_GO_15_2	YKL048C	ELM1
regulation of protein modification process_GO_15_2	YLR418C	CDC73
regulation of protein modification process_GO_15_2	YMR036C	MIH1
regulation of protein modification process_GO_15_2	YOR123C	LEO1
regulation of protein modification process_GO_15_2	YPL256C	CLN2
regulation of protein modification process_GO_15_2	YPR120C	CLB5
regulation of protein modification process_GO_15_1	YAL040C	CLN3
regulation of protein modification process_GO_15_1	YAL055W	PEX22
regulation of protein modification process_GO_15_1	YCL008C	STP22
regulation of protein modification process_GO_15_1	YDL130W	RPP1B
regulation of protein modification process_GO_15_1	YDL190C	UFD2
regulation of protein modification process_GO_15_1	YDR099W	BMH2
regulation of protein modification process_GO_15_1	YDR363W	ESC2
regulation of protein modification process_GO_15_1	YDR382W	RPP2B
regulation of protein modification process_GO_15_1	YDR409W	SIZ1
regulation of protein modification process_GO_15_1	YDR448W	ADA2
regulation of protein modification process_GO_15_1	YER075C	PTP3
regulation of protein modification process_GO_15_1	YER089C	PTC2
regulation of protein modification process_GO_15_1	YER164W	CHD1
regulation of protein modification process_GO_15_1	YER174C	GRX4
regulation of protein modification process_GO_15_1	YER177W	BMH1
regulation of protein modification process_GO_15_1	YGL003C	CDH1
regulation of protein modification process_GO_15_1	YGL244W	RTF1
regulation of protein modification process_GO_15_1	YGR109C	CLB6
regulation of protein modification process_GO_15_1	YJL128C	PBS2
regulation of protein modification process_GO_15_1	YLR006C	SSK1
regulation of protein modification process_GO_15_1	YLR079W	SIC1
regulation of protein modification process_GO_15_1	YLR128W	DCN1
regulation of protein modification process_GO_15_1	YLR423C	ATG17
regulation of protein modification process_GO_15_1	YMR153W	NUP53
regulation of protein modification process_GO_15_1	YMR199W	CLN1
regulation of protein modification process_GO_15_1	YNL053W	MSG5
regulation of protein modification process_GO_15_1	YNL246W	VPS75
regulation of protein modification process_GO_15_1	YOL001W	PHO80
regulation of protein modification process_GO_15_1	YOR208W	PTP2
regulation of protein modification process_GO_15_1	YPR119W	CLB2
regulation of protein modification process_GO_30_1	YAL040C	CLN3
regulation of protein modification process_GO_30_1	YAL055W	PEX22
regulation of protein modification process_GO_30_1	YCL008C	STP22
regulation of protein modification process_GO_30_1	YDL130W	RPP1B
regulation of protein modification process_GO_30_1	YDL190C	UFD2
regulation of protein modification process_GO_30_1	YDR099W	BMH2
regulation of protein modification process_GO_30_1	YDR363W	ESC2
regulation of protein modification process_GO_30_1	YDR382W	RPP2B
regulation of protein modification process_GO_30_1	YDR409W	SIZ1
regulation of protein modification process_GO_30_1	YDR448W	ADA2
regulation of protein modification process_GO_30_1	YER075C	PTP3
regulation of protein modification process_GO_30_1	YER089C	PTC2
regulation of protein modification process_GO_30_1	YER164W	CHD1
regulation of protein modification process_GO_30_1	YER174C	GRX4
regulation of protein modification process_GO_30_1	YER177W	BMH1
regulation of protein modification process_GO_30_1	YGL003C	CDH1
regulation of protein modification process_GO_30_1	YGL244W	RTF1
regulation of protein modification process_GO_30_1	YGR109C	CLB6
regulation of protein modification process_GO_30_1	YJL128C	PBS2
regulation of protein modification process_GO_30_1	YLR006C	SSK1
regulation of protein modification process_GO_30_1	YLR079W	SIC1
regulation of protein modification process_GO_30_1	YLR128W	DCN1
regulation of protein modification process_GO_30_1	YLR423C	ATG17
regulation of protein modification process_GO_30_1	YMR153W	NUP53
regulation of protein modification process_GO_30_1	YMR199W	CLN1
regulation of protein modification process_GO_30_1	YNL053W	MSG5
regulation of protein modification process_GO_30_1	YNL246W	VPS75
regulation of protein modification process_GO_30_1	YOL001W	PHO80
regulation of protein modification process_GO_30_1	YOR208W	PTP2
regulation of protein modification process_GO_30_1	YPR119W	CLB2
monocarboxylic acid metabolic process_GO_15_1	YAL051W	OAF1
monocarboxylic acid metabolic process_GO_15_1	YBR041W	FAT1
monocarboxylic acid metabolic process_GO_15_1	YBR221C	PDB1
monocarboxylic acid metabolic process_GO_15_1	YDL170W	UGA3
monocarboxylic acid metabolic process_GO_15_1	YDR191W	HST4
monocarboxylic acid metabolic process_GO_15_1	YER061C	CEM1
monocarboxylic acid metabolic process_GO_15_1	YER178W	PDA1
monocarboxylic acid metabolic process_GO_15_1	YFL018C	LPD1
monocarboxylic acid metabolic process_GO_15_1	YFR053C	HXK1
monocarboxylic acid metabolic process_GO_15_1	YGL253W	HXK2
monocarboxylic acid metabolic process_GO_15_1	YGR019W	UGA1
monocarboxylic acid metabolic process_GO_15_1	YHR067W	HTD2
monocarboxylic acid metabolic process_GO_15_1	YIR023W	DAL81
monocarboxylic acid metabolic process_GO_15_1	YKL020C	SPT23
monocarboxylic acid metabolic process_GO_15_1	YLR044C	PDC1
monocarboxylic acid metabolic process_GO_15_1	YMR205C	PFK2
