cluster	query_uniq1	query_ORF1
ribosomal subunit export from nucleus	RPF1_damp569	YHR088W
ribosomal subunit export from nucleus	RPF1_tsq1227	YHR088W
ribosomal subunit export from nucleus	RPF1_tsq1324	YHR088W
ribosomal subunit export from nucleus	RPL40A_sn4108	YIL148W
ribosomal subunit export from nucleus	RPL40B_dma3023	YKR094C
ribosomal subunit export from nucleus	RPL40B_sn4131	YKR094C
ribosomal subunit export from nucleus	RRS1_tsa687	YOR294W
ribosomal subunit export from nucleus	RRS1_tsq1149	YOR294W
ribosomal subunit export from nucleus	RSP5_tsa182	YER125W
ribosomal subunit export from nucleus	RSP5_tsa464	YER125W
ribosomal subunit export from nucleus	RSP5_tsa465	YER125W
ribosomal subunit export from nucleus	RSP5_tsq182	YER125W
ribosomal subunit export from nucleus	RSP5_tsq464	YER125W
ribosomal subunit export from nucleus	RSP5_tsq465	YER125W
ribosomal subunit export from nucleus	SDA1_tsa523	YGR245C
ribosomal subunit export from nucleus	SDA1_tsq523	YGR245C
ribosomal subunit export from nucleus	SLX9_dma1857	YGR081C
ribosomal subunit export from nucleus	SLX9_sn1249	YGR081C
ribosomal subunit export from nucleus	SRM1_tsa955	YGL097W
ribosomal subunit export from nucleus	SRM1_tsq1099	YGL097W
ribosomal subunit export from nucleus	SRM1_tsq958	YGL097W
ribosomal subunit export from nucleus	SSB1_dma808	YDL229W
ribosomal subunit export from nucleus	SSB1_sn3929	YDL229W
ribosomal subunit export from nucleus	SSB2_sn3928	YNL209W
ribosomal subunit export from nucleus	TIF6_tsa1008	YPR016C
ribosomal subunit export from nucleus	TIF6_tsq1010	YPR016C
ribosomal subunit export from nucleus	TIF6_tsq1284	YPR016C
ribosomal subunit export from nucleus	YAR1_dma4962	YPL239W
ribosomal subunit export from nucleus	YAR1_sn1119	YPL239W
ribosomal subunit export from nucleus	YRB2_damp592	YIL063C
ribosomal subunit export from nucleus	ZUO1_sn1557	YGR285C
lipid binding	ADA2_sn1816	YDR448W
lipid binding	AGE1_dma1228	YDR524C
lipid binding	AGE1_sn204	YDR524C
lipid binding	ARC1_sn4241	YGL105W
lipid binding	ASM4_dma676	YDL088C
lipid binding	ASM4_sn1859	YDL088C
lipid binding	ATG18_dma1550	YFR021W
lipid binding	ATG18_sn405	YFR021W
lipid binding	ATG20_dma707	YDL113C
lipid binding	ATG20_sn425	YDL113C
lipid binding	ATG21_dma4844	YPL100W
lipid binding	ATG21_sn12	YPL100W
lipid binding	ATG27_dma2562	YJL178C
lipid binding	BEM1_sn817	YBR200W
lipid binding	BEM3_dma4853	YPL115C
lipid binding	BEM3_sn820	YPL115C
lipid binding	BOI1_dma165	YBL085W
lipid binding	BOI1_sn815	YBL085W
lipid binding	BOI2_dma1415	YER114C
lipid binding	BOI2_sn816	YER114C
lipid binding	CAM1_dma4810	YPL048W
lipid binding	CAM1_sn4161	YPL048W
lipid binding	CCZ1_dma294	YBR131W
lipid binding	CCZ1_sn428	YBR131W
lipid binding	CDC10_tsa78	YCR002C
lipid binding	CDC10_tsa81	YCR002C
lipid binding	CDC10_tsq1072	YCR002C
lipid binding	CDC10_tsq81	YCR002C
lipid binding	CDC11_tsa126	YJR076C
lipid binding	CDC11_tsa356	YJR076C
lipid binding	CDC11_tsa82	YJR076C
lipid binding	CDC11_tsa84	YJR076C
lipid binding	CDC11_tsq126	YJR076C
lipid binding	CDC11_tsq356	YJR076C
lipid binding	CDC11_tsq74	YJR076C
lipid binding	CDC11_tsq76	YJR076C
lipid binding	CDC12_tsa30	YHR107C
lipid binding	CDC12_tsa50	YHR107C
lipid binding	CDC12_tsq33	YHR107C
lipid binding	CDC12_tsq53	YHR107C
lipid binding	CDC3_tsa130	YLR314C
lipid binding	CDC3_tsq130	YLR314C
lipid binding	CDC3_tsq885	YLR314C
lipid binding	COQ8_sn2729	YGL119W
lipid binding	EGD2_sn289	YHR193C
lipid binding	ENT3_dma2718	YJR125C
lipid binding	ENT3_sn7	YJR125C
lipid binding	ENT5_dma943	YDR153C
lipid binding	ENT5_sn235	YDR153C
lipid binding	EXO70_tsq1245	YJL085W
lipid binding	EXO70_tsq1276	YJL085W
lipid binding	GGA2_dma2158	YHR108W
lipid binding	GGA2_sn247	YHR108W
lipid binding	GIC2_dma1064	YDR309C
lipid binding	GIC2_sn822	YDR309C
lipid binding	GLE1_tsa920	YDL207W
lipid binding	GLE1_tsq922	YDL207W
lipid binding	GLE1_tsq923	YDL207W
lipid binding	HES1_dma4654	YOR237W
lipid binding	HES1_sn2999	YOR237W
lipid binding	HSP12_dma1484	YFL014W
lipid binding	HSV2_dma1973	YGR223C
lipid binding	HSV2_sn57	YGR223C
lipid binding	IST2_dma5238	YBR086C
lipid binding	IST2_sn991	YBR086C
lipid binding	KES1_dma4880	YPL145C
lipid binding	LAM4_dma2127	YHR080C
lipid binding	LSP1_dma4767	YPL004C
lipid binding	MDM1_dma3611	YML104C
lipid binding	MDM1_sn2683	YML104C
lipid binding	MON1_dma1674	YGL124C
lipid binding	MON1_sn407	YGL124C
lipid binding	MVP1_dma3614	YMR004W
lipid binding	MVP1_sn383	YMR004W
lipid binding	NUP53_sn1868	YMR153W
lipid binding	NUP60_dma68	YAR002W
lipid binding	NUP60_sn1908	YAR002W
lipid binding	NVJ2_sn101	YPR091C
lipid binding	OPI1_dma2042	YHL020C
lipid binding	OPI1_sn1938	YHL020C
lipid binding	OSH2_dma614	YDL019C
lipid binding	OSH3_dma2134	YHR073W
lipid binding	OSH3_sn3002	YHR073W
lipid binding	PFY1_tsa232	YOR122C
lipid binding	PFY1_tsa233	YOR122C
lipid binding	PFY1_tsa429	YOR122C
lipid binding	PFY1_tsq233	YOR122C
lipid binding	PIB1_dma1061	YDR313C
lipid binding	PIB1_sn364	YDR313C
lipid binding	PIL1_dma1854	YGR086C
lipid binding	PIL1_sn439	YGR086C
lipid binding	PMP3_dma1024	YDR276C
lipid binding	PMP3_sn2346	YDR276C
lipid binding	PRY1_sn656	YJL079C
lipid binding	PRY2_dma2939	YKR013W
lipid binding	PRY2_sn3786	YKR013W
lipid binding	RGD1_dma428	YBR260C
lipid binding	RGD1_sn879	YBR260C
lipid binding	ROM2_sn764	YLR371W
lipid binding	RSP5_tsa182	YER125W
lipid binding	RSP5_tsa464	YER125W
lipid binding	RSP5_tsa465	YER125W
lipid binding	RSP5_tsq182	YER125W
lipid binding	RSP5_tsq464	YER125W
lipid binding	RSP5_tsq465	YER125W
lipid binding	RVS161_dma532	YCR009C
lipid binding	RVS167_damp1521	YDR388W
lipid binding	RVS167_dma1128	YDR388W
lipid binding	RVS167_sn171	YDR388W
lipid binding	SCS2_dma1408	YER120W
lipid binding	SCS2_sn155	YER120W
lipid binding	SEC18_tsa54	YBR080C
lipid binding	SEC18_tsq57	YBR080C
lipid binding	SEC2_tsq1067	YNL272C
lipid binding	SEC3_tsq46	YER008C
lipid binding	SIP18_dma3774	YMR175W
lipid binding	SLM1_dma2344	YIL105C
lipid binding	SLM1_sn553	YIL105C
lipid binding	SLM2_sn554	YNL047C
lipid binding	SNX3_dma4745	YOR357C
lipid binding	SNX3_sn351	YOR357C
lipid binding	SNX4_dma2471	YJL036W
lipid binding	SNX4_sn2244	YJL036W
lipid binding	SNX41_dma1173	YDR425W
lipid binding	SNX41_sn362	YDR425W
lipid binding	SPO14_dma2946	YKR031C
lipid binding	SPO20_dma3627	YMR017W
lipid binding	SPO20_sn465	YMR017W
lipid binding	SSO1_dma4964	YPL232W
lipid binding	SSO1_sn513	YPL232W
lipid binding	SSO2_dma3789	YMR183C
lipid binding	SSO2_sn511	YMR183C
lipid binding	SWH1_sn3004	YAR042W
lipid binding	TCB2_dma4005	YNL087W
lipid binding	TCB2_sn605	YNL087W
lipid binding	TCB3_dma3582	YML072C
lipid binding	TFB1_tsa715	YDR311W
lipid binding	TFS1_dma3247	YLR178C
lipid binding	TFS1_sn4157	YLR178C
lipid binding	VAM6_dma649	YDL077C
lipid binding	VAM6_sn506	YDL077C
lipid binding	VAM7_dma1732	YGL212W
lipid binding	VAM7_sn515	YGL212W
lipid binding	VPS16_sn433	YPL045W
lipid binding	VPS17_dma4559	YOR132W
lipid binding	VPS17_sn449	YOR132W
lipid binding	VPS27_dma4211	YNR006W
lipid binding	VPS27_sn369	YNR006W
lipid binding	VPS33_sn278	YLR396C
lipid binding	VPS41_dma883	YDR080W
lipid binding	VPS41_sn507	YDR080W
lipid binding	VPS5_dma4477	YOR069W
lipid binding	VPS5_sn372	YOR069W
lipid binding	VPS74_dma1094	YDR372C
lipid binding	YDR179W-A_dma971	YDR179W-A
lipid binding	YKR078W_dma3011	YKR078W
lipid binding	YSP2_dma5264	YDR326C
lipid binding	YSP2_sn3152	YDR326C
protein alkylation	BRE2_sn1203	YLR015W
protein alkylation	CDC73_dma3477	YLR418C
protein alkylation	CDC73_sn2051	YLR418C
protein alkylation	CTR9_sn2098	YOL145C
protein alkylation	DOT1_dma1187	YDR440W
protein alkylation	EFM2_dma442	YBR271W
protein alkylation	EFM3_sn1160	YJR129C
protein alkylation	EFM4_dma2326	YIL064W
protein alkylation	EFM4_sn3810	YIL064W
protein alkylation	EFM5_sn3047	YGR001C
protein alkylation	ESS1_tsa698	YJR017C
protein alkylation	FPR4_dma3498	YLR449W
protein alkylation	FPR4_sn2784	YLR449W
protein alkylation	HHF1_dma188	YBR009C
protein alkylation	HHF2_dma3954	YNL030W
protein alkylation	HHF2_sn1752	YNL030W
protein alkylation	HMT1_dma212	YBR034C
protein alkylation	HMT1_sn1856	YBR034C
protein alkylation	HPM1_dma2341	YIL110W
protein alkylation	LEO1_dma4542	YOR123C
protein alkylation	LEO1_sn2096	YOR123C
protein alkylation	LGE1_dma4805	YPL055C
protein alkylation	LGE1_sn1385	YPL055C
protein alkylation	NNT1_dma3332	YLR285W
protein alkylation	NNT1_sn1784	YLR285W
protein alkylation	NOP1_tsq1179	YDL014W
protein alkylation	ORC2_tsa295	YBR060C
protein alkylation	ORC2_tsa311	YBR060C
protein alkylation	ORC2_tsq295	YBR060C
protein alkylation	ORC2_tsq309	YBR060C
protein alkylation	PPM1_dma1168	YDR435C
protein alkylation	PPM1_sn1232	YDR435C
protein alkylation	RKM1_sn3655	YPL208W
protein alkylation	RKM2_sn3146	YDR198C
protein alkylation	RKM3_dma193	YBR030W
protein alkylation	RKM3_sn897	YBR030W
protein alkylation	RKM4_dma1015	YDR257C
protein alkylation	RKM4_sn1731	YDR257C
protein alkylation	RKM5_dma3223	YLR137W
protein alkylation	RKM5_sn3296	YLR137W
protein alkylation	RMT2_dma1198	YDR465C
protein alkylation	RMT2_sn2921	YDR465C
protein alkylation	RTF1_dma1775	YGL244W
protein alkylation	RTF1_sn2097	YGL244W
protein alkylation	SDC1_dma1195	YDR469W
protein alkylation	SDC1_sn1204	YDR469W
protein alkylation	SET1_sn1211	YHR119W
protein alkylation	SET2_dma2546	YJL168C
protein alkylation	SET2_sn1610	YJL168C
protein alkylation	SET5_sn1712	YHR207C
protein alkylation	SFM1_sn3372	YOR021C
protein alkylation	SGV1_damp172	YPR161C
protein alkylation	SGV1_tsa1027	YPR161C
protein alkylation	SGV1_tsa1028	YPR161C
protein alkylation	SGV1_tsa1029	YPR161C
protein alkylation	SGV1_tsq1029	YPR161C
protein alkylation	SGV1_tsq1030	YPR161C
protein alkylation	SGV1_tsq1031	YPR161C
protein alkylation	SPP1_dma4862	YPL138C
protein alkylation	SUS1_sn4641	YBR111W-A
protein alkylation	SWD1_dma67	YAR003W
protein alkylation	SWD1_sn1799	YAR003W
protein alkylation	SWD3_sn1205	YBR175W
protein alkylation	TAE1_dma427	YBR261C
protein alkylation	UBP8_dma3807	YMR223W
protein alkylation	UBP8_sn1961	YMR223W
protein alkylation	YNL092W_dma4001	YNL092W
telomere organization	BRE1_dma651	YDL074C
telomere organization	BRE1_sn1801	YDL074C
telomere organization	BRE2_sn1203	YLR015W
telomere organization	BUD32_sn940	YGR262C
telomere organization	CDC13_tsq881	YDL220C
telomere organization	CDC28_tsa150	YBR160W
telomere organization	CDC28_tsa174	YBR160W
telomere organization	CDC28_tsa175	YBR160W
telomere organization	CDC28_tsa62	YBR160W
telomere organization	CDC28_tsq150	YBR160W
telomere organization	CDC28_tsq65	YBR160W
telomere organization	CGI121_sn3317	YML036W
telomere organization	DEF1_sn2133	YKL054C
telomere organization	DNA2_tsa352	YHR164C
telomere organization	DNA2_tsq352	YHR164C
telomere organization	ELG1_dma4571	YOR144C
telomere organization	EST1_dma3278	YLR233C
telomere organization	EST1_sn1645	YLR233C
telomere organization	EST3_dma2254	YIL009C-A
telomere organization	EST3_sn1646	YIL009C-A
telomere organization	EXO1_dma4459	YOR033C
telomere organization	EXO1_sn1441	YOR033C
telomere organization	GBP2_dma477	YCL011C
telomere organization	GON7_sn700	YJL184W
telomere organization	HEK2_dma110	YBL032W
telomere organization	HSC82_dma3788	YMR186W
telomere organization	HSC82_sn2174_T30	YMR186W
telomere organization	HSP82_dma4961	YPL240C
telomere organization	IES3_sn1767	YLR052W
telomere organization	IES4_dma4592	YOR189W
telomere organization	IES5_dma1381	YER092W
telomere organization	IES5_sn1729	YER092W
telomere organization	INO80_damp494	YGL150C
telomere organization	KAE1_damp722	YKR038C
telomere organization	KAE1_tsq2084	YKR038C
telomere organization	KAE1_tsq2086	YKR038C
telomere organization	MEC1_damp6	YBR136W
telomere organization	MEC1_tsq1490	YBR136W
telomere organization	MEC3_sn1206	YLR288C
telomere organization	MRC1_dma522	YCL061C
telomere organization	NHP10_dma621	YDL002C
telomere organization	OGG1_sn1291	YML060W
telomere organization	PBP2_dma398	YBR233W
telomere organization	PBP2_sn1102	YBR233W
telomere organization	PIF1_sn1254	YML061C
telomere organization	POL12_tsa365	YBL035C
telomere organization	POL12_tsq365	YBL035C
telomere organization	RAD51_dma1402	YER095W
telomere organization	RAD51_sn1656	YER095W
telomere organization	RAD52_dma3531	YML032C
telomere organization	RAD54_dma1715	YGL163C
telomere organization	RAD54_sn1196	YGL163C
telomere organization	RAD57_dma838	YDR004W
telomere organization	RAD57_sn1654	YDR004W
telomere organization	RAD59_dma658	YDL059C
telomere organization	RAD6_sn1675	YGL058W
telomere organization	RAP1_damp901	YNL216W
telomere organization	RFA1_tsa273	YAR007C
telomere organization	RFA2_tsq1429	YNL312W
telomere organization	RFA3_tsq1145	YJL173C
telomere organization	RIF1_dma438	YBR275C
telomere organization	RIF1_sn1798	YBR275C
telomere organization	RIF2_sn1647	YLR453C
telomere organization	SAE2_dma1706	YGL175C
telomere organization	SAE2_sn1407	YGL175C
telomere organization	SBA1_sn954	YKL117W
telomere organization	SET1_sn1211	YHR119W
telomere organization	SGS1_dma3784	YMR190C
telomere organization	SLX5_dma616	YDL013W
telomere organization	SLX5_sn1637	YDL013W
telomere organization	SLX8_sn1250	YER116C
telomere organization	STM1_dma3239	YLR150W
telomere organization	STM1_sn1658	YLR150W
telomere organization	STN1_tsa599	YDR082W
telomere organization	STN1_tsq599	YDR082W
telomere organization	SUA5_tsq1914	YGL169W
telomere organization	SWD1_dma67	YAR003W
telomere organization	SWD1_sn1799	YAR003W
telomere organization	SWD3_sn1205	YBR175W
telomere organization	TBF1_tsa1199	YPL128C
telomere organization	TEL2_tsq604	YGR099W
telomere organization	TEL2_tsq941	YGR099W
telomere organization	TGS1_dma4908	YPL157W
telomere organization	TGS1_sn2068	YPL157W
telomere organization	THP2_dma2216	YHR167W
telomere organization	THP2_sn1853	YHR167W
telomere organization	XRS2_dma1097	YDR369C
telomere organization	XRS2_sn1324	YDR369C
telomere organization	YKU80_dma3705	YMR106C
mRNA binding	ARC15_tsa888	YIL062C
mRNA binding	ARC15_tsq888	YIL062C
mRNA binding	ARF3_dma4515	YOR094W
mRNA binding	ARF3_sn1	YOR094W
mRNA binding	BEM2_dma1444	YER155C
mRNA binding	BEM2_sn766	YER155C
mRNA binding	BRE5_dma4271	YNR051C
mRNA binding	BRE5_sn339	YNR051C
mRNA binding	CBP1_sn1683	YJL209W
mRNA binding	CPR1_sn352	YDR155C
mRNA binding	CRG1_dma2239	YHR209W
mRNA binding	CTH1_dma945	YDR151C
mRNA binding	CTH1_sn2120	YDR151C
mRNA binding	CYS4_sn4333	YGR155W
mRNA binding	DBP1_sn2131	YPL119C
mRNA binding	DBP9_damp788	YLR276C
mRNA binding	DBP9_tsa1148	YLR276C
mRNA binding	DBP9_tsq1461	YLR276C
mRNA binding	DCP2_tsa754	YNL118C
mRNA binding	DCP2_tsq743	YNL118C
mRNA binding	DED1_damp985	YOR204W
mRNA binding	DED1_tsa561	YOR204W
mRNA binding	DED1_tsa932	YOR204W
mRNA binding	DED1_tsq1214	YOR204W
mRNA binding	DED1_tsq557	YOR204W
mRNA binding	DED1_tsq561	YOR204W
mRNA binding	DFR1_damp992	YOR236W
mRNA binding	DFR1_tsa884	YOR236W
mRNA binding	DUS3_dma3444	YLR401C
mRNA binding	EBP2_tsq529	YKL172W
mRNA binding	EDC1_dma1746	YGL222C
mRNA binding	EDC1_sn1804	YGL222C
mRNA binding	EDC2_sn1805	YER035W
mRNA binding	EDC3_damp3240	YEL015W
mRNA binding	EDC3_sn1807	YEL015W
mRNA binding	GBP2_dma477	YCL011C
mRNA binding	GCY1_dma4544	YOR120W
mRNA binding	GCY1_sn2965	YOR120W
mRNA binding	GIS2_sn1822	YNL255C
mRNA binding	GLN4_tsa1198	YOR168W
mRNA binding	GLN4_tsq1426	YOR168W
mRNA binding	HEK2_dma110	YBL032W
mRNA binding	HRB1_sn1916	YNL004W
mRNA binding	HRP1_tsa858	YOL123W
mRNA binding	HRP1_tsa960	YOL123W
mRNA binding	HSP26_dma251	YBR072W
mRNA binding	HTS1_tsq1219	YPR033C
mRNA binding	IMD2_sn4345	YHR216W
mRNA binding	IMD3_sn4346	YLR432W
mRNA binding	JSN1_dma2674	YJR091C
mRNA binding	JSN1_sn1479	YJR091C
mRNA binding	KRS1_damp319	YDR037W
mRNA binding	KRS1_tsq1746	YDR037W
mRNA binding	KRS1_tsq1748	YDR037W
mRNA binding	KSP1_dma2125	YHR082C
mRNA binding	LSG1_tsq1895	YGL099W
mRNA binding	LSM1_dma2513	YJL124C
mRNA binding	LSM1_sn4189	YJL124C
mRNA binding	LUC7_tsq1155	YDL087C
mRNA binding	MAK21_tsa250	YDR060W
mRNA binding	MDH1_dma2813	YKL085W
mRNA binding	MDH3_dma684	YDL078C
mRNA binding	MEU1_sn4341	YLR017W
mRNA binding	MEX67_tsa816	YPL169C
mRNA binding	MEX67_tsq816	YPL169C
mRNA binding	MLP1_dma3022	YKR095W
mRNA binding	MLP1_sn1572	YKR095W
mRNA binding	MPT5_sn759	YGL178W
mRNA binding	MRN1_dma4931	YPL184C
mRNA binding	MRN1_sn3527	YPL184C
mRNA binding	MSC6_dma4748	YOR354C
mRNA binding	MSC6_sn1413	YOR354C
mRNA binding	MSS116_sn2063	YDR194C
mRNA binding	MTR4_tsa431	YJL050W
mRNA binding	MTR4_tsq431	YJL050W
mRNA binding	MUD2_dma2820	YKL074C
mRNA binding	MUD2_sn2132	YKL074C
mRNA binding	NAB3_tsa861	YPL190C
mRNA binding	NAB6_dma3604	YML117W
mRNA binding	NAB6_sn665	YML117W
mRNA binding	NAM7_dma3675	YMR080C
mRNA binding	NAM7_sn1829	YMR080C
mRNA binding	NAM8_sn1499	YHR086W
mRNA binding	NEW1_dma4968	YPL226W
mRNA binding	NEW1_sn2164	YPL226W
mRNA binding	NGR1_sn1826	YBR212W
mRNA binding	NIP1_tsq2225	YMR309C
mRNA binding	NIP1_tsq2228	YMR309C
mRNA binding	NIP1_tsq2231	YMR309C
mRNA binding	NIP1_tsq2234	YMR309C
mRNA binding	NOP4_tsq660	YPL043W
mRNA binding	NOP56_tsq1459	YLR197W
mRNA binding	NOP58_damp1007	YOR310C
mRNA binding	NOP7_tsa447	YGR103W
mRNA binding	NOP7_tsq447	YGR103W
mRNA binding	NOP9_tsq2041	YJL010C
mRNA binding	NOP9_tsq2044	YJL010C
mRNA binding	NUG1_tsq786	YER006W
mRNA binding	PAB1_tsq1838	YER165W
mRNA binding	PAB1_tsq1839	YER165W
mRNA binding	PAB1_tsq1841	YER165W
mRNA binding	PAD1_sn4278	YDR538W
mRNA binding	PAT1_dma599	YCR077C
mRNA binding	PAT1_sn1228	YCR077C
mRNA binding	PBP1_dma1933	YGR178C
mRNA binding	PBP2_dma398	YBR233W
mRNA binding	PBP2_sn1102	YBR233W
mRNA binding	PCF11_tsa685	YDR228C
mRNA binding	PCF11_tsq685	YDR228C
mRNA binding	PCF11_tsq686	YDR228C
mRNA binding	PET309_sn4140	YLR067C
mRNA binding	PHO92_sn3156	YDR374C
mRNA binding	PIN4_dma123	YBL051C
mRNA binding	PIN4_sn1352	YBL051C
mRNA binding	POL2_tsq20	YNL262W
mRNA binding	POT1_dma2378	YIL160C
mRNA binding	POT1_sn2806	YIL160C
mRNA binding	PRE10_tsa1249	YOR362C
mRNA binding	PRP43_tsa607	YGL120C
mRNA binding	PRP43_tsq607	YGL120C
mRNA binding	PSP1_dma1218	YDR505C
mRNA binding	PSP2_dma3519	YML017W
mRNA binding	PSP2_sn1703	YML017W
mRNA binding	PUB1_dma3927	YNL016W
mRNA binding	PUB1_sn1836	YNL016W
mRNA binding	PUF3_dma3026	YLL013C
mRNA binding	PUF3_sn1834	YLL013C
mRNA binding	PUF4_dma1604	YGL014W
mRNA binding	PUF4_sn287	YGL014W
mRNA binding	PUF6_dma1201	YDR496C
mRNA binding	PUF6_sn986	YDR496C
mRNA binding	PUS1_dma4956	YPL212C
mRNA binding	RAT1_tsa914	YOR048C
mRNA binding	RFA1_tsa273	YAR007C
mRNA binding	RLP7_damp869	YNL002C
mRNA binding	RLP7_tsq1366	YNL002C
mRNA binding	RNA15_tsa652	YGL044C
mRNA binding	RNA15_tsq652	YGL044C
mRNA binding	RPB2_tsa693	YOR151C
mRNA binding	RPG1_damp209	YBR079C
mRNA binding	RPG1_tsq1289	YBR079C
mRNA binding	RPG1_tsq992	YBR079C
mRNA binding	RPS14A_dma559	YCR031C
mRNA binding	RPS14A_sn4134	YCR031C
mRNA binding	RPS20_damp551	YHL015W
mRNA binding	RQC2_sn3520	YPL009C
mRNA binding	RRP5_tsq1053	YMR229C
mRNA binding	SBP1_dma2074	YHL034C
mRNA binding	SBP1_sn2057	YHL034C
mRNA binding	SCD6_dma5117	YPR129W
mRNA binding	SCD6_sn2055	YPR129W
mRNA binding	SCW4_sn788	YGR279C
mRNA binding	SEN1_tsa1023	YLR430W
mRNA binding	SEN1_tsq1025	YLR430W
mRNA binding	SHE3_sn834	YBR130C
mRNA binding	SKI2_dma3423	YLR398C
mRNA binding	SKI2_sn3912	YLR398C
mRNA binding	SLF1_sn2168	YDR515W
mRNA binding	SLH1_sn4158	YGR271W
mRNA binding	SOF1_tsq1330	YLL011W
mRNA binding	SSD1_sn729	YDR293C
mRNA binding	STI1_dma4442	YOR027W
mRNA binding	SUP35_tsa28	YDR172W
mRNA binding	SUP35_tsq31	YDR172W
mRNA binding	TEX1_sn4742	YNL253W
mRNA binding	TIS11_dma3224	YLR136C
mRNA binding	TYS1_tsa290	YGR185C
mRNA binding	TYS1_tsq290	YGR185C
mRNA binding	UBP3_dma1447	YER151C
mRNA binding	UBP3_sn953	YER151C
mRNA binding	UPF3_dma1839	YGR072W
mRNA binding	UPF3_sn1830	YGR072W
